code,Plan_ClusterName
2132059,BY4PrdApp46
2183421,ML1PrdApp10
2195470,LN1PrdApp09
2183201,ML1PrdApp09-02
2194023,BL6PrdApp14
2135440,BY4PrdApp52
2149384,BL5PrdApp37
2147200,PS1PrdApp01-02
2147667,MWH01PrdApp03-03
2153415,CHAPrdApp06
2149144,DB6PrdApp18
2153603,SN4PrdApp16
2153438,AM5PrdApp42
2153605,BL7PrdApp14
2003719,SG2PrdApp27
2132098,AM4PrdApp21
2132072,AM4PrdApp20
2113020,DB5PrdApp19
2121233,DB5PrdApp18
2108135,AM4PrdApp18
2135936,BL5PrdApp28
2132053,AM4PrdApp19
2153337,BYCPrdApp03
2153553,SG2PrdApp33
2153880,BL7PrdApp11
2143612,AM4PrdApp22
2149383,BY1PrdDDC19
2153427,BYAPrdApp24
2153370,BL6PrdApp11
2139328,DM3PrdApp30
2153626,AM5PrdApp37
2143733,BL5PrdApp38
2153620,BY1PrdApp03
2153612,AM5PrdApp48
2153928,BL7PrdApp06
2151070,AM4PrdApp23
2143461,SG2PrdApp25
2151067,BN6PrdApp23
2143414,DB6PrdApp15
2149382,SN3PrdApp26
2146831,SN3PrdApp28
2153076,BL6PrdApp07
2150629,BYAPrdApp13
2153931,MM1PrdApp03
2154423,DM5PrdStp03
2138140,AM4PrdStp01
2000128,AM3PrdStp03
2108147,AM3PrdStp02
2108157,BY3PrdStp03
2003887,BY3PrdStp02
2110069,BN3PrdApp11
2113063,SN3PrdStp02
2135588,DB5PrdStp03
2141692,DM3PrdStp03
2117761,SG2PrdStp02
2120472,BL5PrdStp02
2132034,AM4PrdStp02
2132048,BY3PrdStp05
2132094,BL5PrdStp01
2135560,SN4PrdStp02
2002887,OS2PrdStp01
2003688,TY1PrdStp01
2117969,SY3PrdStp01
2143507,TY1PrdStp02
2121314,DM3PrdStp01
2132030,BL5PrdStp04
2123675,BY4PrdStp02
2136524,AM4PrdStp03
2121313,HK2PrdStp03
2135495,SN4PrdStp04
2121311,SN3PrdStp01
2117760,DB5PrdStp01
2132068,SG2PrdStp03
2132077,DB5PrdStp02
2117759,BY3PrdStp04
2146850,PAR21PrdStp01
2257240,LN1PrdStp03
2151356,SY3PrdStp08
2194568,LN1PrdStp02
2151219,BN6PrdStp06
2194432,NULL
2143093,BYCPrdStp04
2182681,BL6PrdStp02
2182666,AM5PrdStp02
2153782,BL6PrdStp01
2136520,DB6PrdStp03
2151212,AM5PrdStp01
2153685,BYAPrdStp02
2151379,SG2PrdStp04
2143086,DM3PrdStp04
2194356,BYAPrdStp05
2183149,SN4PrdStp01
2193834,BZ6PrdStp07
2194002,BL6PrdStp03
2183054,SY3PrdStp05
2151581,SY3PrdStp04
2194135,BYAPrdStp04
2144624,HK2PrdStp05
2153713,SY3PrdStp06
2143361,DB6PrdStp01
2121310,ML1PrdStp01
2135589,BY4PrdStp03
2121319,PN1PrdStp01
2121321,MA1PrdStp01
2151376,DZ5PrdStp02
2153833,DZ5PrdStp01
2150296,CY4PrdStp02
2150631,DM5PrdStp02
2207123,NULL
2151440,CHAPrdStp02
2151585,SY3PrdStp03
2153572,CHAPrdStp01
2146827,DM3PrdStp05
2151311,ML1PrdStp02
2182671,YT1PrdStp02
2151304,YQ1PrdStp02
2143498,SY3PrdStp02
2194480,BL6PrdGPC01
2206625,SG2PrdGPZ02
2193886,BL6PrdGPC02
2183108,DB6PrdGPC03
2207555,SN6PrdGPZ01
2183067,AMS06PrdHPC01
2206544,SG2PrdHPC01
2207109,NULL
2195647,PHX20AzFHPC01
2194462,SN4PrdHPC02
2154279,MWH01PrdApp12
2139331,BM1PrdApp04
2194983,AM5PrdGPZ01
2184582,CHAPrdGPZ01
2194380,BL6PrdGPZ01
2206490,AMS06PrdGPZ01
2194536,SG2PrdGPZ01
2130053,BL5PrdApp13
2124303,BY4PrdApp24
2132454,SY3PrdApp10
2207108,LN1PrdHPC02
2205647,MWH01PrdHPC01
2205142,MWH01PrdGPZ01
2207746,MWH01PrdGPZ02
2205649,MWH01PrdGPZ04
2206358,LN1PrdHPC01
2206570,PN1PrdHPC01
2206572,SYD23PrdHPC02
2118519,BN6PrdApp04-02
2194426,BZ6PrdApp18-01
2204794,BN6PrdStp08
2201437,MWH01PrdApp15
2205529,MWH01PrdGPC02
2113054,CBN04PrdApp01
2147060,CBN06PrdApp01
2121220,CH1OneIMRack01
2121219,SN2OneIMRack02
2121221,CH1OneIMRack02
2143495,PN1PrdApp01-02
2143513,MA1PrdApp01-02
2130160,ML1PrdApp06
2130056,ML1PrdApp05
2121218,SN2OneIMRack01
2108823,DM3PrdApp02
2146684,SN4PrdStt01
2108172,BL4PrdApp19
2113037,BN4PrdApp13
2113045,CQ1PrdApp05
2193899,CHAPrdHPC01
2182800,BYAPrdHPC01
2194042,BL6PrdHPC02
2194453,CHAPrdHPC02
2194093,DB6PrdHPC01
2207107,TY1PrdHPC02
2206514,TY1PrdHPC01
2183365,AM5PrdHPC01
2183073,BL6PrdHPC01
2194048,BYAPrdHPC02
2185494,SN4PrdHPC01
2120443,BL5PrdDDC03
2120446,BY4PrdDDC11
2120405,BY4PrdDDC12
2120452,BL5PrdDDC02
2120450,CH1PrdDDC07
2120444,DM3PrdDDC03
2130046,BN3PrdDDC03
2132453,OS2PrdDDC03
2144847,DB6PrdStr02
2132171,BY4PrdStr07
2132170,BL5PrdStr05
2144758,AM5PrdStr06
2151832,AM5PrdStr07
2132044,CDM03PrdStp01
2147657,NULL
2151988,DZ5PrdStt01
2145269,AM5PrdStr10
2145270,DB6PrdStr07
2113042,CDM03PrdStr01
2144950,YT1PrdStr03
2151831,DB6PrdStr05
2132166,DM3PrdStr08
2132357,BY4PrdStr08
2113043,CBN04PrdStr01
2146972,ML1PrdStr02
2132165,BN3PrdStr05
2186237,CBN06PrdStr01
2266520,LN1PrdStr04
2144947,YQ1PrdStr03
2144870,TY1PrdStr03
2147093,OS2PrdStr02
2256552,BYAPrdStr14
2186236,CDM05PrdStr01
2149179,SY3PrdStr03
2144703,OS2PrdStr03
2144741,AM5PrdStr05
2132356,BL5PrdStr06
2149204,TY1PrdStr02
2144849,DB6PrdStr03
2154751,AMS06PrdStr04
2116076,DB6PrdStr01
2116075,AM5PrdStr02
867539,BN4 TL
867534,DB3PrdApp09-02
867536,DM1PrdApp03-02
867538,BN4PrdApp02-XArchive01
867537,DM1 TL
867535,DB3
2118521,BN6PrdApp12
2153412,BZ6PrdApp16
2150290,MWH01PrdApp04
2112794,DM3PrdApp06
2112796,CDM03PrdApp01
2130059,BL5PrdApp19
2121320,MA1PrdApp03
2121318,PN1PrdApp02
2205161,SN4PrdGPZ02
2146858,CDM05PrdApp01
2149385,BL5PrdApp29
2136514,YQ1PrdApp02
2136513,YT1PrdApp02
2147292,DM3PrdApp29
2136518,YQ1PrdStp01
2136517,YT1PrdStp01
2149124,DB6PrdStp02
2144627,BYAPrdStp01
2151331,MWH01PrdStp02
2146839,AM4PrdStp04
2136519,AM4PrdStp05
2154422,BZ6PrdStp02
2144628,MWH01PrdStp01
2113021,BN3PrdStp06
2132047,TY1PrdStp04
2117766,BN3PrdStp04
2144631,SN3PrdStp03
2150346,BL5PrdStp03
2144632,OS2PrdStp03
2130055,DB6PrdApp02
2130304,BN6PrdApp03
2130305,BN6PrdApp04-01
2130306,BN6PrdApp05-01
2132482,AM5PrdApp07
2153381,BYCPrdApp01
2143520,BN6PrdApp02-01
2184415,BYAPrdApp04
2132477,AM5PrdApp05
2130043,SN4PrdApp04
2123427,DB6PrdApp01
2144672,DM5PrdApp01
2153341,BLUPrdApp01
2184385,BL6PrdApp01
2136869,CQ2PrdApp01
2130082,SN4PrdApp01
2120408,AM5PrdApp01
2135477,BYAPrdApp01
2135476,CHAPrdApp01
2118526,BN6PrdApp01
2146643,CQ2PrdApp02
2124301,SN4PrdApp03
2150917,CQ2PrdApp03
2130133,SN2PrdApp08
2130033,AM5PrdApp02
2120401,AM5PrdApp03
2152977,BLUPrdApp02-03
2150622,BLUPrdApp02-01
2150623,BLUPrdApp02-02
2153368,AMS20PrdApp01
2147267,BLAPrdApp01-01
2154305,BLAPrdApp01-02
2132554,DB6PrdApp04
2184387,BYAPrdApp05
2136770,SN4PrdApp06
2132562,AM5PrdApp06
2195696,BLAPrdStr01
2152975,BL6PrdApp03
2150347,BZ6PrdApp02-01
2130302,DM5PrdApp05-01
2135457,DM5PrdApp07-01
2148502,DM5PrdApp04-01
2130768,DM5PrdApp09
2148503,DM5PrdApp03-01
2135456,DM5PrdApp06-01
2135455,DM5PrdApp02-01
2153475,BLUPrdApp05
2131912,SN4PrdApp09
2120440,BL5PrdApp03
2119379,BL5PrdApp02
2131914,AM5PrdApp16
2132468,AM5PrdApp04
2130071,SN4PrdApp02
2183384,BL7PrdApp05
2153374,BL7PrdApp01
2120441,SN4PrdDDC06
2132461,SN4PrdDDC02
2130044,SN4PrdDDC04
2130081,AM5PrdDDC09
2132510,SN4PrdDDC05
2133009,BN6PrdDDC01
2148658,DZ5PrdDDC01
2148659,DM5PrdDDC02
2147224,DM5PrdDDC01
2153627,DZ5PrdDDC02
2147670,BN6PrdDDC02
2120455,DB6PrdDDC01
2132696,DB6PrdDDC05
2120454,AM5PrdDDC04
2120345,BL5PrdDDC01
2150918,CQ2PrdDDC01
2153355,CW1PrdApp04
2132478,AM5PrdDDC08
2132462,SN4PrdDDC03
2142738,DM5PrdStr03
2149067,DM5PrdStr04
2116078,BL5PrdStr01
2148977,BL6PrdStr01
2132168,SN4PrdStr02
2118529,SN4PrdStr01
2144871,BN6PrdStr03
2144767,DM5PrdStr02
2144899,BN6PrdStr04
2123565,BN6PrdStr02
2144954,CQ2PrdStr01
2151837,DM5PrdStr05
2123563,DM5PrdStr01
2185475,CHAPrdStr01
2154178,CQ2PrdApp04
2153582,CHAPrdApp03
2153559,CQ2PrdStp02
2194386,CBZ06PrdStp01
2206468,AMS20PrdGPZ01
2118524,MWH01PrdApp01
2107781,BL5PrdApp01
2120439,AM5PrdDDC02
2118530,MWH01PrdDDC01
2132517,DB6PrdDDC04
2130068,DB6PrdDDC03
2118528,MWH01PrdStr01
2149136,DM5PrdApp08
2143097,BN6PrdStp01
2143741,BZ6PrdStp01
2150520,BN6PrdStp03
2150521,BN6PrdStp04
2143521,BN6PrdStp02
2143084,DM5PrdStp01
2153613,PS1PrdApp01
2118527,CY4PrdApp01
2153623,CW1PrdApp01
2153589,LN1PrdApp01
2110401,YT1PrdApp01
987449,MA1PrdApp01
2000341,PN1PrdApp01
2112145,YQ1PrdApp01
2003820,BM1PrdApp01
2149767,CY4PrdApp02-01
987448,BL4PrdDDC03
2153619,CW1PrdDDC01
2148657,CY4PrdDDC02
2118525,CY4PrdDDC01
2153590,LN1PrdDDC01
2153863,PS1PrdDDC01
2154400,SE1PrdDDC01
2112147,YT1PrdDDC01
709168,PN1PrdDDC01
709167,BM1PrdDDC01
2002057,MA1PrdDDC01
2112148,YQ1PrdDDC01
2154799,LN1PrdStr02
2142739,CY4PrdStr01
2185478,SE1PrdStr01
2154493,CW1PrdStr01
2154800,CW1PrdStr02
991604,MA1PrdStr03
987455,PN1PrdStr01
2144952,MWH01PrdStr02
2185479,PS1PrdStr02
987454,BM1PrdStr01
2144913,CY4PrdStr03
2002212,MA1PrdStr01
2002213,MA1PrdStr02
991603,PN1PrdStr02
2189331,PS1PrdStr01
2189224,SE1PrdStr02
2154486,LN1PrdStr01
2149769,CY4PrdStr02
2155091,LN1PrdApp02
2155090,CW1PrdApp02
2153462,PS1PrdApp02
2144626,PS1PrdStp01
2155092,CW1PrdStp01
2155093,LN1PrdStp01
2151436,SE1PrdStp01
2153466,SE1PrdApp01
2112151,YQ1PrdStr02
2110390,YT1PrdStr01
2110650,YT1PrdStr02
2112152,YQ1PrdStr01
2148784,CY4PrdApp03
2154401,SE1PrdApp02
2144630,CY4PrdStp01
2110122,BJBPrdApp11
2136767,BJBPrdApp12
2110813,BJBPrdApp08
2153930,SH2PrdApp03-01
2147579,BN1AzFApp05
2184348,BN1AzFApp07
2147193,BJBPrdApp02
2150131,BN1AzFApp09
2154278,DD3AzFApp04
2000097,BJBPrdDDC02
2143494,LG1PrdApp03
2184805,FR1PrdApp07
2151206,BN1AzFApp06
2132093,FR1PrdApp04
2130117,BJBPrdDDC04
2137286,BN1AzFApp04
2108134,BJBPrdApp06
2135437,FR1PrdApp06
2107768,SH3PrdApp04
2120346,SH3PrdApp03
2183921,FR1PrdApp09
2147218,FR1PrdApp03
2148452,LG1PrdApp04-01
2121970,DM2AzFApp03
2255610,DM2AzFApp05
2121903,SHAPrdApp02
2153560,LN1PrdApp10-01
2195011,LN1PrdApp05
2135474,SH3PrdApp06
2110810,SH3PrdDDC01
2131917,SH3PrdDDC07
2132501,SH3PrdDDC06
2151989,LG1PrdDDC02
2153399,PAR22PrdApp01-01
2146975,FR1PrdStr05
2154750,AMS06PrdStr06
2132173,LG1PrdStr05
2154453,SN5AzFStr03
2208581,SN5AzFStr04
2184841,BN1AzFStr03
2149181,LG1PrdStr04
2132172,FR1PrdStr04
2110292,BJBPrdApp07
2110067,DM2AzFDDC02
2121232,BJBPrdApp13
2136516,LG1PrdApp02
2136515,FR1PrdApp02
2147077,BD3AzFApp02
2151312,LG1PrdStp02
2149155,LG1PrdStp01
2208569,MWH01PrdStp08
2121309,BJBPrdStp03
2121316,DM2AzFStp04
2208577,AMS06PrdStp02
2115023,SH3PrdStp02
2149153,FR1PrdStp01
2113051,BN1AzFApp03
2205157,BN1AzFGPC01
2205295,PHX20AzFGPC01
2132460,BJBPrdDDC03
2151664,BJBPrdStr03
2154998,SH2PrdStr02
2121308,BN1AzFApp02
2000111,SH3PrdApp02
2110770,SH3PrdStp01
2121317,BN1AzFStp02
2148684,DD3AzFApp02
2183378,BL7PrdApp17
2153352,PHX20AzFApp04
2184767,SN5AzFApp01
2183439,PHX20AzFApp01
2112146,FR1PrdApp01
2136769,BD3AzFApp01
2110389,LG1PrdApp01
2136766,DD3AzFApp01
2153348,PHX20AzFApp03
2184386,SN5AzFApp04
2194416,SN5AzFApp03
2147045,BD3AzFApp03
2153847,SN5AzFDDC01
2112149,FR1PrdDDC01
2112150,LG1PrdDDC01
2131916,DD3AzFApp03
2154382,PHX20AzFDDC01
2150093,LO1PrdStr02
2150096,MM1PrdStr01
2195925,PHX20AzFStr01
2150097,MM1PrdStr02
2196173,SN5AzFStr02
2150092,LO1PrdStr01
2195897,PHX20AzFStr02
2196134,SN5AzFStr01
2153387,PHX20AzFApp02
2184333,SN5AzFApp02
2151071,PHX20AzFStp01
2151438,SN5AzFStp01
2153601,DD3AzFStp01
2150632,BD3AzFStp01
2150094,MM1PrdApp01
2150090,LO1PrdApp01
2150095,MM1PrdDDC01
2150091,LO1PrdDDC01
2110654,FR1PrdStr01
2144935,DD3AzFStr02
2144934,BD3AzFStr01
2145258,BD3AzFStr02
2112154,LG1PrdStr01
2110387,FR1PrdStr02
2145259,DD3AzFStr01
2112153,LG1PrdStr02
2139323,MWH01TstApp01
2118517,DM5PrdApp14
2183388,MWH01PrdApp07
2153683,MWH01PrdApp08
2196390,SN4PrdStr13
2003660,DB5TstStr02
2138446,SN4PrdGPZ01
2138447,SN4PrdGPC01
2145268,SN4PrdApp17
2006758,DB5TstApp05
2108174,DB5TstApp06
867540,AM3TstArc01
867541,AM3PrdApp22-06
2196391,SN4PrdApp21
2146685,SN4PrdStp03
2196616,BD3AzFApp01-02
2196617,DD3AzFApp01-02
2188428,LG1PrdApp01-02
2000891,SH3PrdApp01-XTransport02
2112858,BN1AzFApp01-02
2188426,FR1PrdApp01-02
2000892,BJBPrdApp01-XTransport02
2110768,DM2AzFApp01-02
2146982,CQ2PrdApp01-02
2143511,BM1PrdApp04-02
2199226,YQ1PrdApp03-02
2143141,CH1PrdApp04-02
2137453,YT1PrdApp03-02
2206491,LN1PrdApp03-05
2206489,MWH01PrdApp10-05
2110764,SY3PrdApp01-XTransport02
2110765,ML1PrdApp01-XTransport02
2206444,SE1PrdApp01-05
2110769,TY1PrdApp01-XTransport02
2196618,CY4PrdApp04-05
2110766,OS2PrdApp01-XTransport02
2257088,NULL
2207556,BLAPrdGPZ01
2205310,SN4PrdGPZ04
2206534,DB6PrdGPZ02
2205196,DB6PrdGPZ01
2205662,BL6PrdGPZ02
2184583,SN2PrdGPZ01
2184193,DB6PrdGPC04
2205311,BL6PrdGPC03
2207262,BLAPrdGPC01
2205527,AMS20PrdGPC01
2183380,CHAPrdGPC01
2207554,SN4PrdGPC02
2207743,MWH01PrdGPC04
2206543,LN1PrdGPZ02
2205526,LN1PrdGPC01
2206532,SYD23PrdGPZ01
2257233,TY1PrdGPZ02
2207742,BZ7PrdGPC01
2205177,MWH01PrdGPC01
2206515,TY1PrdGPZ01
2337810,NULL
2338126,NULL
2337896,NULL
2337468,NULL
2337619,NULL
2337685,NULL
2338204,NULL
2338596,NULL
2338576,NULL
2341196,NULL
2341197,NULL
2341198,NULL
2341199,NULL
2341200,NULL
2341201,NULL
2341202,NULL
2341203,NULL
2341204,NULL
2341205,NULL
2341206,NULL
2341207,NULL
2338458,NULL
2337879,NULL
2338658,NULL
2337437,NULL
2338546,NULL
2338388,NULL
2338626,NULL
2338637,NULL
2338639,NULL
2338715,NULL
2337711,NULL
2337698,NULL
2337789,NULL
2338352,NULL
2338856,NULL
2338051,NULL
2338823,NULL
2328908,NULL
2337418,NULL
2337341,NULL
2337977,NULL
2291566,NULL
2338786,NULL
2338329,NULL
2337889,NULL
2337657,NULL
2338257,NULL
2338067,NULL
2337800,NULL
2338382,NULL
2337432,NULL
2338484,NULL
2338812,NULL
2337867,NULL
2338251,NULL
2338307,NULL
2321914,NULL
2321209,NULL
2321067,NULL
2337338,NULL
2337799,NULL
2338262,NULL
2337655,NULL
2338669,NULL
2338557,NULL
2338650,NULL
2337898,NULL
2338138,NULL
2338552,NULL
2338533,NULL
2338655,NULL
2338776,NULL
2337855,NULL
2338617,NULL
2338855,NULL
2337344,NULL
2337295,NULL
2337744,NULL
2337475,NULL
2337709,NULL
2337927,NULL
2338083,NULL
2338232,NULL
2338172,NULL
2338527,NULL
2338755,NULL
2338152,NULL
2337583,NULL
2337662,NULL
2337362,NULL
2337393,NULL
2337294,NULL
2337661,NULL
2337697,NULL
2338624,NULL
2338679,NULL
2338551,NULL
2338789,NULL
2338054,NULL
2338029,NULL
2338474,NULL
2338026,NULL
2337893,NULL
2338160,NULL
2338332,NULL
2338377,NULL
2337930,NULL
2338580,NULL
2338723,NULL
2337370,NULL
2337532,NULL
2337576,NULL
2338568,NULL
2337851,NULL
2338239,NULL
2338247,NULL
2337964,NULL
2337984,NULL
2338024,NULL
2337731,NULL
2337776,NULL
2338146,NULL
2338286,NULL
2337476,NULL
2337702,NULL
2338849,NULL
2337802,NULL
2338246,NULL
2338862,NULL
2338863,NULL
2337317,NULL
2337501,NULL
2337436,NULL
2337960,NULL
2338350,NULL
2338412,NULL
2337875,NULL
2337737,NULL
2337373,NULL
2338043,NULL
2338452,NULL
2338424,NULL
2338764,NULL
2338721,NULL
2338771,NULL
2338808,NULL
2338794,NULL
2338563,NULL
2338601,NULL
2338610,NULL
2337614,NULL
2337611,NULL
2337764,NULL
2338190,NULL
2337689,NULL
2337938,NULL
2338119,NULL
2337878,NULL
2337585,NULL
2337865,NULL
2338414,NULL
2338670,NULL
2338813,NULL
2338848,NULL
2338517,NULL
2337482,NULL
2337950,NULL
2338712,NULL
2337920,NULL
2337443,NULL
2338325,NULL
2338867,NULL
2338503,NULL
2338159,NULL
2337760,NULL
2338241,NULL
2338021,NULL
2337951,NULL
2338648,NULL
2338662,NULL
2338584,NULL
2338628,NULL
2338430,NULL
2338482,NULL
2338500,NULL
2338521,NULL
2338758,NULL
2338733,NULL
2337885,NULL
2337293,NULL
2337365,NULL
2337518,NULL
2337528,NULL
2338316,NULL
2338157,NULL
2337859,NULL
2337757,NULL
2338386,NULL
2338411,NULL
2338294,NULL
2337961,NULL
2338277,NULL
2338363,NULL
2337467,NULL
2337570,NULL
2338703,NULL
2338516,NULL
2338632,NULL
2338364,NULL
2337298,NULL
2337931,NULL
2337825,NULL
2337979,NULL
2337646,NULL
2337447,NULL
2337323,NULL
2337288,NULL
2338796,NULL
2338349,NULL
2338216,NULL
2337963,NULL
2338710,NULL
2338072,NULL
2338559,NULL
2337431,NULL
2337513,NULL
2337326,NULL
2338271,NULL
2338254,NULL
2338100,NULL
2338117,NULL
2338565,NULL
2337671,NULL
2338326,NULL
2337983,NULL
2337973,NULL
2338770,NULL
2337581,NULL
2337505,NULL
2337866,NULL
2338519,NULL
2337874,NULL
2341246,NULL
2341247,NULL
2341248,NULL
2341249,NULL
2337391,NULL
2337342,NULL
2337601,NULL
2338511,NULL
2338866,NULL
2338189,NULL
2338148,NULL
2337525,NULL
2338571,NULL
2340747,NULL
2341234,NULL
2321276,NULL
2337379,NULL
2337617,NULL
2338373,NULL
2337746,NULL
2338633,NULL
2338082,NULL
2337743,NULL
2338031,NULL
2337988,NULL
2337530,NULL
2338255,NULL
2337628,NULL
2337542,NULL
2338540,NULL
2338705,NULL
2337923,NULL
2338338,NULL
2337683,NULL
2337516,NULL
2337817,NULL
2337386,NULL
2341330,NULL
2341331,NULL
2341211,NULL
2337119,NULL
2337747,NULL
2337550,NULL
2337433,NULL
2338445,NULL
2338366,NULL
2338688,NULL
2337402,NULL
2338085,NULL
2338611,NULL
2338641,NULL
2337941,NULL
2337667,NULL
2337325,NULL
2338587,NULL
2337940,NULL
2338829,NULL
2338487,NULL
2338158,NULL
2337660,NULL
2338207,NULL
2338288,NULL
2338197,NULL
2337506,NULL
2337413,NULL
2338506,NULL
2338354,NULL
2337732,NULL
2337511,NULL
2338728,NULL
2338598,NULL
2338384,NULL
2337623,NULL
2337673,NULL
2338249,NULL
2338234,NULL
2337460,NULL
2338810,NULL
2337949,NULL
2338292,NULL
2337840,NULL
2338063,NULL
2337883,NULL
2338693,NULL
2337301,NULL
2337942,NULL
2337943,NULL
2338706,NULL
2338594,NULL
2338788,NULL
2338459,NULL
2338736,NULL
2337331,NULL
2337953,NULL
2338149,NULL
2338265,NULL
2338597,NULL
2338697,NULL
2338701,NULL
2338622,NULL
2337794,NULL
2338522,NULL
2338120,NULL
2337639,NULL
2337690,NULL
2337910,NULL
2338440,NULL
2337627,NULL
2338112,NULL
2338457,NULL
2337624,NULL
2337911,NULL
2337496,NULL
2338625,NULL
2337640,NULL
2337605,NULL
2338020,NULL
2337371,NULL
2337561,NULL
2337595,NULL
2338767,NULL
2338402,NULL
2338748,NULL
2338532,NULL
2338561,NULL
2337678,NULL
2337347,NULL
2338766,NULL
2338573,NULL
2338711,NULL
2338151,NULL
2337786,NULL
2337339,NULL
2338142,NULL
2338444,NULL
2337547,NULL
2337944,NULL
2338378,NULL
2338199,NULL
2338407,NULL
2338477,NULL
2338361,NULL
2337924,NULL
2338714,NULL
2338523,NULL
2337492,NULL
2337520,NULL
2337458,NULL
2338298,NULL
2337333,NULL
2338518,NULL
2337918,NULL
2338725,NULL
2337514,NULL
2338308,NULL
2337828,NULL
2337491,NULL
2337327,NULL
2337768,NULL
2338702,NULL
2338524,NULL
2337668,NULL
2337654,NULL
2338574,NULL
2337319,NULL
2337741,NULL
2338491,NULL
2337340,NULL
2338341,NULL
2338779,NULL
2338374,NULL
2338811,NULL
2338441,NULL
2337745,NULL
2337558,NULL
2337434,NULL
2337364,NULL
2338539,NULL
2337676,NULL
2337590,NULL
2337785,NULL
2338671,NULL
2340720,NULL
2337400,NULL
2337869,NULL
2338049,NULL
2338564,NULL
2338087,NULL
2338191,NULL
2338041,NULL
2337398,NULL
2337603,NULL
2338772,NULL
2338496,NULL
2338501,NULL
2337653,NULL
2337521,NULL
2338804,NULL
2337932,NULL
2338351,NULL
2338847,NULL
2338857,NULL
2338135,NULL
2337399,NULL
2118490,TO1P
2006739,MA1P
2006734,ML1P
2006732,OS1P
2118493,LG1N
2006741,DB5P
2006725,CH1P
2006730,HK2P
2000312,AM3PrdStr09
845652,SN1PrdStr05
2000311,AM3PrdStr08
845639,HKNPrdStr03
716459,BY1PrdStr01
925763,AM3PrdStr07
2000217,DB4PrdStr08
2337612,NULL
2338245,NULL
2340760,NULL
2340742,NULL
2341926,NULL
2341927,NULL
2341928,NULL
2341929,NULL
2341930,NULL
2341931,NULL
2341932,NULL
2341184,NULL
2341185,NULL
2341186,NULL
2341187,NULL
2341188,NULL
2341189,NULL
2341190,NULL
2341191,NULL
2341192,NULL
2341193,NULL
2341194,NULL
2341195,NULL
2340768,NULL
2340769,NULL
2340770,NULL
2340771,NULL
2340739,NULL
2340736,NULL
2340756,NULL
2340757,NULL
2340758,NULL
2340762,NULL
2340763,NULL
2340764,NULL
2340745,NULL
2340746,NULL
2340750,NULL
2340751,NULL
2340752,NULL
2340753,NULL
2340754,NULL
2340765,NULL
2340766,NULL
2340748,NULL
2340749,NULL
2340738,CPQ01P
2340761,NULL
2341762,NULL
2340741,NULL
2340737,NULL
2340767,NULL
2340755,PAR01P
2341756,NULL
2343405,NULL
2343408,NULL
2343406,NULL
2341757,NULL
2341789,NULL
2341790,NULL
2341791,NULL
2341792,NULL
2341794,NULL
2341795,NULL
2341793,NULL
2338101,NULL
2337849,NULL
2337296,NULL
2118491,QB1P
2006728,AM3P
2006731,TY1P
2006726,SN3P
2006738,PN1P
2118492,FR1N
2006733,SY3P
2006722,BL2P
2006729,BM1P
2338865,NULL
2338726,NULL
2338635,NULL
2338478,NULL
2337643,NULL
2338236,NULL
2337363,NULL
2338681,NULL
2337328,NULL
2300406,NULL
2301076,NULL
2303053,NULL
2303052,NULL
